,Registration_Year,Fuel type,Body type,Engine,Gearbox,Emission Class,Car_Age,Mileage_per_Year,Log_Price,Log_Mileage,Brand,Model,Car_Age_Squared,Premium_Age,Mileage_Age_Interaction,Mileage_per_Age,Age_3_plus,Age_5_plus,Age_8_plus,Engine_Age,Engine_per_Year,Mileage_Ratio,Mileage_Above_Normal,Is_New,Is_Old,Lifecycle_Stage,Is_Early_Life,Is_Mid_Life,Is_End_of_Life,Remaining_Life,Depreciation_Phase,Brand_Tier,Brand_Strength,Brand_Residual_Score,Age_Adjusted_Mileage
428,2011,Petrol,Hatchback,1.6,Manual,Euro 5,12,8333.333333333334,7.9355873855892,11.512925464970229,Peugeot,308,144,0,138.15510557964274,0.8856096511515561,9,7,4,19.200000000000003,0.12307692307692308,0.6944444444444445,-3666.666666666666,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.512925464970229
429,2011,Petrol,Hatchback,1.4,Automatic,Euro 5,12,6583.333333333333,8.341648618901306,11.27720313144916,Vauxhall,Corsa,144,0,135.32643757738992,0.8674771639576276,9,7,4,16.799999999999997,0.10769230769230768,0.548611111111111,-5416.666666666667,0,1,Late,0,0,1,3,0.8,Budget,0,0.0,11.27720313144916
430,2007,Petrol,Saloon,2.0,Manual,Euro 4,16,5896.875,7.822044008185619,11.454766550796696,BMW,3 Series,256,16,183.27626481274714,0.673809797105688,13,11,8,32.0,0.11764705882352941,0.49140625,-6103.125,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.8182555169322323
431,2005,Petrol,Hatchback,1.6,Manual,Euro 3,18,3500.0,7.822044008185619,11.05089000537367,Mini,Hatch,324,0,198.91602009672607,0.5816257897565089,15,13,10,28.8,0.08421052631578947,0.2916666666666667,-8500.0,0,1,Late,0,0,1,0,1.2,Upper_Mid,2,0.10526315789473684,5.525445002686835
432,2008,Diesel,Hatchback,1.6,Manual,Euro 4,15,5800.0,7.1693500166706,11.37366339763672,Peugeot,207,225,0,170.6049509645508,0.710853962352295,12,10,7,24.0,0.1,0.48333333333333334,-6200.0,0,1,Late,0,0,1,0,1.0,Mid,1,0.0625,11.37366339763672
433,2019,Petrol,Hatchback,1.3,Automatic,Euro 6,4,15600.5,9.674074388208323,11.04135260512594,Mercedes,A Class,16,4,44.16541042050376,2.208270521025188,1,0,0,5.2,0.26,1.3000416666666668,3600.5,0,0,Early,1,0,0,11,0.26666666666666666,Premium,3,0.6000000000000001,3.6804508683753134
434,2020,Petrol,Hatchback,1.2,Manual,Euro 6,3,7594.0,9.277812087091196,10.033726029459856,Vauxhall,Corsa,9,0,30.10117808837957,2.508431507364964,0,0,0,3.5999999999999996,0.3,0.6328333333333334,-4406.0,0,0,Early,1,0,0,12,0.2,Budget,0,0.0,10.033726029459856
435,2012,Petrol,Hatchback,1.4,Manual,Euro 5,11,7272.727272727273,8.00469951054955,11.289781913656018,Fiat,Punto,121,0,124.1876010502162,0.9408151594713349,8,6,3,15.399999999999999,0.11666666666666665,0.6060606060606061,-4727.272727272727,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,11.289781913656018
436,2008,Petrol,Hatchback,1.4,Manual,Euro 4,15,4800.0,7.673223121121708,11.184421397998191,Vauxhall,Astra,225,0,167.76632096997287,0.699026337374887,12,10,7,21.0,0.0875,0.4,-7200.0,0,1,Late,0,0,1,0,1.0,Budget,0,0.0,11.184421397998191
437,2007,Petrol,Saloon,1.8,Automatic,Euro 4,16,6750.0,7.598399329323964,11.589886506106357,Saab,9-3,256,0,185.4381840977017,0.6817580297709621,13,11,8,28.8,0.10588235294117647,0.5625,-5250.0,0,1,Late,0,0,1,0,1.0666666666666667,Budget,0,0.0,11.589886506106357
438,2012,Petrol,Hatchback,1.2,Manual,Euro 5,11,4526.909090909091,8.15908865466791,10.815689938501675,Fiat,Punto,121,0,118.97258932351843,0.9013074948751396,8,6,3,13.2,0.09999999999999999,0.37724242424242427,-7473.090909090909,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,10.815689938501675
439,2010,Diesel,MPV,1.6,Manual,Euro 5,13,6635.0,7.644919344958857,11.365063304227844,Citroen,C3 Picasso,169,0,147.74582295496197,0.8117902360162745,10,8,5,20.8,0.1142857142857143,0.5529166666666666,-5365.0,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.365063304227844
440,2007,Petrol,Saloon,1.6,Manual,Euro 4,16,7062.5,7.598399329323964,11.635143097694478,Volvo,S40,256,0,186.16228956311164,0.6844201822173223,13,11,8,25.6,0.09411764705882353,0.5885416666666666,-4937.5,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.878381032564826
441,2007,Diesel,Saloon,3.0,Automatic,Euro 4,16,10130.3125,7.313220387090301,11.995876167970165,BMW,5 Series,256,16,191.93401868752264,0.7056397745864803,13,11,8,48.0,0.17647058823529413,0.8441927083333334,-1869.6875,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.9986253893233883
442,2013,Petrol,Hatchback,1.4,Manual,Euro 5,10,6555.0,8.410720946905721,11.090568489191844,Vauxhall,Astra,100,0,110.90568489191844,1.0082334990174404,7,5,2,14.0,0.12727272727272726,0.54625,-5445.0,0,1,Mid,0,1,0,5,0.6666666666666666,Budget,0,0.0,11.090568489191844
443,2009,Petrol,Hatchback,1.4,Manual,Euro 4,14,9315.857142857143,7.979338895262328,11.77853062590092,Volkswagen,Scirocco,196,0,164.8994287626129,0.7852353750600614,11,9,6,19.599999999999998,0.09333333333333332,0.7763214285714286,-2684.142857142857,0,1,Late,0,0,1,1,0.9333333333333333,Upper_Mid,2,0.13333333333333333,5.88926531295046
444,2008,Petrol,Hatchback,0.8,Automatic,Euro 4,15,2972.266666666667,7.820037989458753,10.705130329249371,Chevrolet,Matiz,225,0,160.57695493874058,0.6690706455780857,12,10,7,12.0,0.05,0.2476888888888889,-9027.733333333334,0,1,Late,0,0,1,0,1.0,Mid,1,0.0625,10.705130329249371
445,2011,Petrol,Hatchback,1.2,Manual,Euro 5,12,8255.083333333334,7.937017489515454,11.50349110098326,Seat,Ibiza,144,0,138.0418932117991,0.8848839308448662,9,7,4,14.399999999999999,0.0923076923076923,0.6879236111111111,-3744.916666666666,0,1,Late,0,0,1,3,0.8,Upper_Mid,2,0.15384615384615385,5.75174555049163
446,2020,Petrol,Hatchback,1.2,Manual,Euro 6,3,7594.0,9.277812087091196,10.033726029459856,Vauxhall,Corsa,9,0,30.10117808837957,2.508431507364964,0,0,0,3.5999999999999996,0.3,0.6328333333333334,-4406.0,0,0,Early,1,0,0,12,0.2,Budget,0,0.0,10.033726029459856
447,2016,Petrol,SUV,1.6,Manual,Euro 6,7,7146.857142857143,9.2299469016151,10.820338127668798,Kia,Sportage,49,0,75.74236689368158,1.3525422659585997,4,2,0,11.200000000000001,0.2,0.5955714285714286,-4853.142857142857,0,0,Mid,0,1,0,8,0.4666666666666667,Mid,1,0.125,10.820338127668798
448,2006,Petrol,Saloon,2.0,Automatic,Euro 4,17,6341.176470588235,7.820037989458753,11.588032937457031,BMW,3 Series,289,17,196.99655993676953,0.6437796076365018,14,12,9,34.0,0.1111111111111111,0.5284313725490196,-5658.823529411765,0,1,Late,0,0,1,0,1.1333333333333333,Premium,3,0.16666666666666666,3.8626776458190104
449,2007,Petrol,Saloon,2.0,Automatic,Euro 4,16,6250.0,8.160518247477505,11.512925464970229,BMW,3 Series,256,16,184.20680743952366,0.6772309097041311,13,11,8,32.0,0.11764705882352941,0.5208333333333334,-5750.0,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.8376418216567427
450,2009,Petrol,SUV,2.4,Manual,Euro 4,14,4772.428571428572,7.600902459542082,11.109667918404064,Jeep,Compass,196,0,155.5353508576569,0.7406445278936042,11,9,6,33.6,0.16,0.397702380952381,-7227.571428571428,0,1,Late,0,0,1,1,0.9333333333333333,Upper_Mid,2,0.13333333333333333,5.554833959202032
451,2008,Petrol,Saloon,3.5,Automatic,Euro 4,15,7466.666666666667,8.507142855562735,11.626254150277232,Mercedes,C Class,225,15,174.3938122541585,0.726640884392327,12,10,7,52.5,0.21875,0.6222222222222222,-4533.333333333333,0,1,Late,0,0,1,0,1.0,Premium,3,0.1875,3.8754180500924105
452,2012,Petrol,Hatchback,1.6,Automatic,Euro 5,11,8138.0,8.771835409789817,11.402195001360006,BMW,1 Series,121,11,125.42414501496006,0.9501829167800006,8,6,3,17.6,0.13333333333333333,0.6781666666666667,-3862.0,0,1,Late,0,0,1,4,0.7333333333333333,Premium,3,0.25,3.800731667120002
453,2014,Petrol,Hatchback,1.3,Manual,Euro 5,9,10750.555555555557,8.515191188745565,11.479937289143248,Toyota,Yaris,81,0,103.31943560228923,1.1479937289143247,6,4,1,11.700000000000001,0.13,0.8958796296296297,-1249.4444444444434,0,0,Mid,0,1,0,6,0.6,Upper_Mid,2,0.2,5.739968644571624
454,2006,Petrol,Saloon,2.5,Manual,Euro 4,17,9705.882352941177,7.720905251936779,12.013700752882718,BMW,3 Series,289,17,204.23291279900621,0.6674278196045954,14,12,9,42.5,0.1388888888888889,0.8088235294117647,-2294.1176470588234,0,1,Late,0,0,1,0,1.1333333333333333,Premium,3,0.16666666666666666,4.004566917627573
455,2010,Petrol,Hatchback,1.6,Manual,Euro 5,13,8538.461538461539,7.718685495198466,11.617285480294472,Mini,Hatch,169,0,151.02471124382814,0.8298061057353194,10,8,5,20.8,0.1142857142857143,0.7115384615384616,-3461.538461538461,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.808642740147236
456,2007,Petrol,Hatchback,2.0,Automatic,Euro 4,16,6812.5,7.969011781106478,11.59910316121128,BMW,1 Series,256,16,185.58565057938048,0.6823001859536048,13,11,8,32.0,0.11764705882352941,0.5677083333333334,-5187.5,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.86636772040376
457,2003,Petrol,Hatchback,1.6,Automatic,Euro 3,20,4850.0,7.52294091807237,11.48246625748552,Ford,Focus,400,0,229.6493251497104,0.5467841074993105,17,15,12,32.0,0.0761904761904762,0.4041666666666667,-7150.0,0,1,Late,0,0,1,0,1.3333333333333333,Mid,1,0.047619047619047616,11.48246625748552
458,2015,Petrol,Hatchback,1.0,Manual,Euro 6,8,15875.0,8.15908865466791,11.751942365440728,Volkswagen,Polo,64,0,94.01553892352582,1.3057713739378587,5,3,0,8.0,0.1111111111111111,1.3229166666666667,3875.0,0,0,Mid,0,1,0,7,0.5333333333333333,Upper_Mid,2,0.2222222222222222,5.875971182720364
459,2016,Petrol,SUV,1.6,Manual,Euro 6,7,7146.857142857143,9.2299469016151,10.820338127668798,Kia,Sportage,49,0,75.74236689368158,1.3525422659585997,4,2,0,11.200000000000001,0.2,0.5955714285714286,-4853.142857142857,0,0,Mid,0,1,0,8,0.4666666666666667,Mid,1,0.125,10.820338127668798
460,2019,Petrol,Hatchback,1.3,Automatic,Euro 6,4,15600.5,9.674074388208323,11.04135260512594,Mercedes,A Class,16,4,44.16541042050376,2.208270521025188,1,0,0,5.2,0.26,1.3000416666666668,3600.5,0,0,Early,1,0,0,11,0.26666666666666666,Premium,3,0.6000000000000001,3.6804508683753134
461,2006,Petrol,Convertible,1.4,Manual,Euro 4,17,5032.705882352941,7.306531398939505,11.356926411285349,Vauxhall,Tigra,289,0,193.06774899185092,0.6309403561825193,14,12,9,23.799999999999997,0.07777777777777778,0.4193921568627451,-6967.294117647059,0,1,Late,0,0,1,0,1.1333333333333333,Budget,0,0.0,11.356926411285349
462,2016,Diesel,Saloon,2.0,Automatic,Euro 6,7,15000.0,9.2093398716426,11.56171562913966,Jaguar,XE,49,7,80.93200940397763,1.4452144536424576,4,2,0,14.0,0.25,1.25,3000.0,0,0,Mid,0,1,0,8,0.4666666666666667,Premium,3,0.375,3.8539052097132203
463,2009,Diesel,Saloon,2.7,Automatic,Euro 4,14,4692.428571428572,8.611593866837723,11.09276287610148,Audi,A4,196,14,155.29868026542073,0.7395175250734319,11,9,6,37.800000000000004,0.18000000000000002,0.3910357142857143,-7307.571428571428,0,1,Late,0,0,1,1,0.9333333333333333,Premium,3,0.2,3.69758762536716
464,2013,Petrol,Hatchback,1.2,Manual,Euro 5,10,6765.3,8.465899897028686,11.122146978513689,Peugeot,208,100,0,111.22146978513689,1.0111042707739717,7,5,2,12.0,0.10909090909090909,0.563775,-5234.7,0,1,Mid,0,1,0,5,0.6666666666666666,Mid,1,0.09090909090909091,11.122146978513689
465,2007,Petrol,MPV,1.5,Manual,Euro 4,16,5437.5,7.821643126239982,11.37366339763672,Mercedes,B Class,256,16,181.97861436218753,0.6690390233903953,13,11,8,24.0,0.08823529411764706,0.453125,-6562.5,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.7912211325455734
466,2008,Petrol,Hatchback,1.2,Manual,Euro 4,15,6400.0,7.598399329323964,11.472103470449971,Vauxhall,Corsa,225,0,172.08155205674956,0.7170064669031232,12,10,7,18.0,0.075,0.5333333333333333,-5600.0,0,1,Late,0,0,1,0,1.0,Budget,0,0.0,11.472103470449971
467,2014,Petrol,SUV,1.2,Manual,Euro 5,9,6777.777777777777,8.707813551024888,11.018629143155447,Peugeot,2008,81,0,99.16766228839903,1.1018629143155447,6,4,1,10.799999999999999,0.12,0.5648148148148148,-5222.222222222223,0,0,Mid,0,1,0,6,0.6,Mid,1,0.1,11.018629143155447
468,2009,Petrol,Hatchback,1.3,Manual,Euro 4,14,6071.428571428572,8.086410275323782,11.350406535472452,Ford,Fiesta,196,0,158.90569149661434,0.7566937690314968,11,9,6,18.2,0.08666666666666667,0.5059523809523809,-5928.571428571428,0,1,Late,0,0,1,1,0.9333333333333333,Mid,1,0.06666666666666667,11.350406535472452
469,2006,Petrol,Saloon,2.5,Automatic,Euro 4,17,5294.117647058823,8.39840965542627,11.407564949312402,BMW,3 Series,289,17,193.92860413831085,0.6337536082951334,14,12,9,42.5,0.1388888888888889,0.4411764705882353,-6705.882352941177,0,1,Late,0,0,1,0,1.1333333333333333,Premium,3,0.16666666666666666,3.8025216497708008
470,2004,Petrol,MPV,1.6,Manual,Euro 3,19,4473.684210526316,7.575584651557793,11.350406535472452,Volkswagen,Touran,361,0,215.6577241739766,0.5675203267736226,16,14,11,30.400000000000002,0.08,0.37280701754385964,-7526.315789473684,0,1,Late,0,0,1,0,1.2666666666666666,Upper_Mid,2,0.1,5.675203267736226
471,2011,Petrol,Hatchback,1.8,Manual,Euro 5,12,6583.333333333333,7.989560449333865,11.27720313144916,Vauxhall,Insignia,144,0,135.32643757738992,0.8674771639576276,9,7,4,21.6,0.13846153846153847,0.548611111111111,-5416.666666666667,0,1,Late,0,0,1,3,0.8,Budget,0,0.0,11.27720313144916
472,2019,Petrol,Hatchback,1.3,Automatic,Euro 6,4,15600.5,9.674074388208323,11.04135260512594,Mercedes,A Class,16,4,44.16541042050376,2.208270521025188,1,0,0,5.2,0.26,1.3000416666666668,3600.5,0,0,Early,1,0,0,11,0.26666666666666666,Premium,3,0.6000000000000001,3.6804508683753134
473,2017,Diesel,Hatchback,1.5,Manual,Euro 6,6,14416.666666666666,9.10219821335648,11.36789969291997,Ford,Focus,36,0,68.20739815751982,1.6239856704171385,3,1,0,9.0,0.21428571428571427,1.2013888888888888,2416.666666666666,0,0,Mid,0,1,0,9,0.4,Mid,1,0.14285714285714285,11.36789969291997
474,2007,Petrol,Hatchback,1.3,Manual,Euro 4,16,4000.0,7.600902459542082,11.06663836234181,Toyota,Yaris,256,0,177.06621379746895,0.650978727196577,13,11,8,20.8,0.07647058823529412,0.3333333333333333,-8000.0,0,1,Late,0,0,1,0,1.0666666666666667,Upper_Mid,2,0.11764705882352941,5.533319181170905
475,2007,Petrol,Saloon,2.4,Automatic,Euro 4,16,5500.0,7.6004023345004,11.385092093460344,Chrysler,Sebring,256,0,182.1614734953655,0.6697112996153143,13,11,8,38.4,0.1411764705882353,0.4583333333333333,-6500.0,0,1,Late,0,0,1,0,1.0666666666666667,Budget,0,0.0,11.385092093460344
476,2001,Petrol,SUV,2.0,Automatic,Euro 3,22,4601.454545454545,7.822044008185619,11.525170191386666,Nissan,X-trail,484,0,253.55374421050664,0.5010943561472463,19,17,14,44.0,0.08695652173913043,0.38345454545454544,-7398.545454545455,0,1,Late,0,0,1,0,1.4666666666666666,Mid,1,0.043478260869565216,11.525170191386666
477,2015,Petrol,Hatchback,1.2,Manual,Euro 5,8,8875.0,8.410720946905721,11.170435156023451,Peugeot,108,64,0,89.36348124818761,1.2411594617803834,5,3,0,9.6,0.13333333333333333,0.7395833333333334,-3125.0,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.170435156023451
478,2007,Petrol,Hatchback,1.8,Manual,Euro 4,16,4325.0,7.494986233950533,11.14475614160576,Vauxhall,Vectra,256,0,178.31609826569215,0.6555738906826917,13,11,8,28.8,0.10588235294117647,0.36041666666666666,-7675.0,0,1,Late,0,0,1,0,1.0666666666666667,Budget,0,0.0,11.14475614160576
479,2013,Petrol,Hatchback,1.2,Manual,Euro 5,10,4200.0,8.293799608846818,10.645424897265505,Vauxhall,Corsa,100,0,106.45424897265505,0.9677658997514095,7,5,2,12.0,0.10909090909090909,0.35,-7800.0,0,1,Mid,0,1,0,5,0.6666666666666666,Budget,0,0.0,10.645424897265505
480,2007,Petrol,Hatchback,1.4,Automatic,Euro 4,16,4079.9375,8.15478757276852,11.086425670893206,Vauxhall,Corsa,256,0,177.3828107342913,0.6521426865231298,13,11,8,22.4,0.08235294117647059,0.3399947916666667,-7920.0625,0,1,Late,0,0,1,0,1.0666666666666667,Budget,0,0.0,11.086425670893206
481,2010,Petrol,Hatchback,1.2,Manual,Euro 4,13,3461.5384615384614,7.575071699507561,10.714417768752456,Skoda,Fabia,169,0,139.28743099378192,0.7653155549108898,10,8,5,15.6,0.08571428571428572,0.28846153846153844,-8538.461538461539,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.357208884376228
482,2003,Petrol,Hatchback,1.6,Automatic,Euro 3,20,4000.0,7.779048644925556,11.289781913656018,Honda,Civic,400,0,225.79563827312035,0.5376086625550485,17,15,12,32.0,0.0761904761904762,0.3333333333333333,-8000.0,0,1,Late,0,0,1,0,1.3333333333333333,Upper_Mid,2,0.09523809523809523,5.644890956828009
483,2007,Petrol,Hatchback,1.6,Manual,Euro 4,16,5187.5,7.595889917718538,11.326595886778737,Mini,Hatch,256,0,181.2255341884598,0.6662703462811022,13,11,8,25.6,0.09411764705882353,0.4322916666666667,-6812.5,0,1,Late,0,0,1,0,1.0666666666666667,Upper_Mid,2,0.11764705882352941,5.663297943389368
484,2011,Petrol,Hatchback,1.6,Manual,Euro 5,12,8750.0,7.989560449333865,11.56171562913966,Ford,Focus,144,0,138.74058754967592,0.8893627407030509,9,7,4,19.200000000000003,0.12307692307692308,0.7291666666666666,-3250.0,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.56171562913966
485,2017,Diesel,Hatchback,1.5,Manual,Euro 6,6,14416.666666666666,9.10219821335648,11.36789969291997,Ford,Focus,36,0,68.20739815751982,1.6239856704171385,3,1,0,9.0,0.21428571428571427,1.2013888888888888,2416.666666666666,0,0,Mid,0,1,0,9,0.4,Mid,1,0.14285714285714285,11.36789969291997
486,2018,Diesel,Hatchback,1.6,Manual,Euro 6,5,15738.2,9.12674134809987,11.27328406954334,Honda,Civic,25,0,56.3664203477167,1.8788806782572234,2,0,0,8.0,0.26666666666666666,1.3115166666666667,3738.2000000000007,0,0,Early,1,0,0,10,0.3333333333333333,Upper_Mid,2,0.3333333333333333,5.63664203477167
487,2015,Diesel,Hatchback,1.5,Manual,Euro 6,8,16950.0,8.517193191416238,11.817464654488433,BMW,1 Series,64,8,94.53971723590746,1.3130516282764926,5,3,0,12.0,0.16666666666666666,1.4125,4950.0,0,0,Mid,0,1,0,7,0.5333333333333333,Premium,3,0.3333333333333333,3.9391548848294775
488,2014,Diesel,Hatchback,1.6,Manual,Euro 5,9,11000.0,8.389132521348719,11.502875129116727,Peugeot,308,81,0,103.52587616205055,1.1502875129116727,6,4,1,14.4,0.16,0.9166666666666666,-1000.0,0,0,Mid,0,1,0,6,0.6,Mid,1,0.1,11.502875129116727
489,2008,Petrol,Hatchback,1.8,Automatic,Euro 4,15,4733.333333333333,7.824046010856292,11.170435156023451,Vauxhall,Astra,225,0,167.55652734035178,0.6981521972514657,12,10,7,27.0,0.1125,0.39444444444444443,-7266.666666666667,0,1,Late,0,0,1,0,1.0,Budget,0,0.0,11.170435156023451
490,2011,Diesel,Estate,1.6,Manual,Euro 5,12,3583.3333333333335,8.098642843759418,10.6689553946757,Peugeot,207 SW,144,0,128.0274647361084,0.8206888765135154,9,7,4,19.200000000000003,0.12307692307692308,0.2986111111111111,-8416.666666666666,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,10.6689553946757
491,2013,Diesel,SUV,2.0,Manual,Euro 6,10,10000.0,8.603187384583098,11.512925464970229,BMW,X3,100,10,115.12925464970229,1.0466295877245662,7,5,2,20.0,0.18181818181818182,0.8333333333333334,-2000.0,0,1,Mid,0,1,0,5,0.6666666666666666,Premium,3,0.2727272727272727,3.8376418216567427
492,2009,Petrol,Hatchback,1.6,Manual,Euro 5,14,3714.285714285714,8.086410275323782,10.858998997563564,Mini,Hatch,196,0,152.0259859658899,0.7239332665042376,11,9,6,22.400000000000002,0.10666666666666667,0.30952380952380953,-8285.714285714286,0,1,Late,0,0,1,1,0.9333333333333333,Upper_Mid,2,0.13333333333333333,5.429499498781782
493,2011,Petrol,Hatchback,1.4,Manual,Euro 5,12,7875.0,7.824046010856292,11.456355113481834,Vauxhall,Corsa,144,0,137.476261361782,0.8812580856524488,9,7,4,16.799999999999997,0.10769230769230768,0.65625,-4125.0,0,1,Late,0,0,1,3,0.8,Budget,0,0.0,11.456355113481834
494,2008,Petrol,Saloon,1.8,Manual,Euro 4,15,8800.0,7.718685495198466,11.790557201568507,Alfa,Romeo 159,225,0,176.85835802352761,0.7369098250980317,12,10,7,27.0,0.1125,0.7333333333333333,-3200.0,0,1,Late,0,0,1,0,1.0,Upper_Mid,2,0.125,5.895278600784254
495,2010,Petrol,Convertible,1.8,Manual,Euro 5,13,5692.307692307692,7.814803429489359,11.211820372186306,Vauxhall,Astra,169,0,145.75366483842197,0.8008443122990219,10,8,5,23.400000000000002,0.1285714285714286,0.47435897435897434,-6307.692307692308,0,1,Late,0,0,1,2,0.8666666666666667,Budget,0,0.0,11.211820372186306
496,2014,Petrol,Hatchback,1.2,Manual,Euro 5,9,6444.444444444444,8.612139668725192,10.968198289528557,Renault,Clio,81,0,98.71378460575701,1.0968198289528557,6,4,1,10.799999999999999,0.12,0.537037037037037,-5555.555555555556,0,0,Mid,0,1,0,6,0.6,Mid,1,0.1,10.968198289528557
497,2011,Petrol,Hatchback,1.6,Manual,Euro 5,12,8750.0,7.989560449333865,11.56171562913966,Ford,Focus,144,0,138.74058754967592,0.8893627407030509,9,7,4,19.200000000000003,0.12307692307692308,0.7291666666666666,-3250.0,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.56171562913966
498,2018,Diesel,Hatchback,1.6,Manual,Euro 6,5,15738.2,9.12674134809987,11.27328406954334,Honda,Civic,25,0,56.3664203477167,1.8788806782572234,2,0,0,8.0,0.26666666666666666,1.3115166666666667,3738.2000000000007,0,0,Early,1,0,0,10,0.3333333333333333,Upper_Mid,2,0.3333333333333333,5.63664203477167
499,2016,Diesel,Hatchback,1.6,Manual,Euro 6,7,7900.142857142857,9.121399862679535,10.920546270529568,Peugeot,308,49,0,76.44382389370698,1.365068283816196,4,2,0,11.200000000000001,0.2,0.658345238095238,-4099.857142857143,0,0,Mid,0,1,0,8,0.4666666666666667,Mid,1,0.125,10.920546270529568
500,2015,Petrol,MPV,1.2,Manual,Euro 5,8,11250.0,8.454253391642363,11.407564949312402,Renault,Scenic,64,0,91.26051959449921,1.2675072165902668,5,3,0,9.6,0.13333333333333333,0.9375,-750.0,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.407564949312402
501,2007,Petrol,Hatchback,1.6,Manual,Euro 4,16,6250.0,7.43543801981455,11.512925464970229,Ford,Focus,256,0,184.20680743952366,0.6772309097041311,13,11,8,25.6,0.09411764705882353,0.5208333333333334,-5750.0,0,1,Late,0,0,1,0,1.0666666666666667,Mid,1,0.058823529411764705,11.512925464970229
